dur,proto,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,sjit,djit,stcpb,dtcpb,tcprtt,ackdat,smean,dmean,response_body_len,label
8e-06,57,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.907617,111,1690,354,18.730368,13406.53613,2732.430176,100.846333,116.460141,5630.054797,250.299406,3328493269,2349971366,0.156237,0.074256,169,44,0,0
0.687464,111,806,940,24.728568,8448.442383,9577.228516,76.384889,85.034711,4393.159807,158.3705,608185036,3860873455,0.155151,0.06359,81,118,55,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
4e-06,70,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1e-05,98,104,0,100000.0025,41600000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,1
3e-06,67,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,127,180,0,333333.3215,239999984.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
0.443057,111,796,1076,38.369781,12946.41504,17009.09766,49.228556,56.01457,2680.590064,103.019672,2949855699,3745031384,0.098433,0.04811,80,135,136,0
0.253147,111,978,86,27.651917,25755.78516,1358.894165,50.6294,0.001,2596.188123,0.0,2566193423,1870991144,0.155529,0.068714,163,43,0,0
8e-06,93,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
2.945038,111,700,682,8.488855,1765.681763,1700.487305,226.46962,240.190734,15933.41489,480.349188,2032320089,3772281859,0.460007,0.157075,50,57,0,0
0.039357,111,4238,63878,3684.223983,849658.25,12808903.0,0.548972,0.530699,0.0,32.37181,1919730528,1920021095,0.000767,0.000155,59,863,0,0
3.1e-05,117,104,0,32258.06495,13419355.0,0.0,0.031,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
0.153782,111,5696,192828,1658.191518,293142.25,9970114.0,1.686516,0.940405,91.224396,57.660815,162674079,2311560380,0.000625,0.000133,62,1176,0,0
4e-06,118,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.480032,111,706,268,31.247917,10599.29297,3733.084473,48.433111,80.382,2587.487145,113.317469,1185319055,1085490785,0.160952,0.08284,71,45,0,0
3.24958,111,810,354,5.231445,1794.693481,763.175598,351.26,448.402844,25108.50645,680.29825,476561781,231560447,0.197479,0.08672,81,44,0,0
6e-06,118,200,0,166666.6608,133333328.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,81,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.008294,117,568,304,843.983573,410899.4375,219918.0,2.156667,1.307667,3.040796,1.845077,0,0,0.0,0.0,142,76,0,0
3e-06,17,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.131199,117,568,304,53.354064,25975.80664,13902.54492,38.678,38.614668,54.685516,54.604438,0,0,0.0,0.0,142,76,0,0
9e-06,55,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.1e-05,116,200,0,100000.0025,80000000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001051,117,146,178,2854.424439,555661.3125,677450.0625,0.011,0.002,0.0,0.0,0,0,0.0,0.0,73,89,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,122,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.356273,111,1120,690,53.329891,23060.9668,13562.63379,30.458729,49.11357,1608.254623,66.719617,1428227635,4168667642,0.060675,0.048202,93,86,0,1
2e-06,1,200,0,500000.0013,400000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,38,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.465845,111,2618,682,15.690609,13098.24707,3416.459473,133.258642,125.890547,6867.896581,162.598141,1077009472,1558509307,0.176546,0.096166,218,57,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,63,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
5e-06,33,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.617375,111,1396,678,40.494026,16806.64063,8059.931152,47.490385,51.78,2346.947993,65.079855,959936053,63521756,0.09334,0.046282,100,57,0,0
1e-05,98,104,0,100000.0025,41600000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,1
9e-06,56,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.036819,111,3062,32368,2688.829152,652054.625,6892311.0,0.744959,0.72651,50.165522,1.478781,72244562,2222433447,0.001384,0.000174,61,647,0,0
0.336456,111,555,594,68.359607,12102.62305,12958.60352,30.586909,28.805182,1746.955621,38.388051,1576863778,2739902185,0.025478,0.012005,46,50,0,1
8e-06,62,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
2.945057,111,180,0,1.018656,366.716187,0.0,981.685687,0.0,1388.309625,0.0,0,0,0.0,0.0,45,0,0,0
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.786635,111,1398,678,31.780941,13210.70117,6325.678711,60.510382,66.90918,3036.740616,82.182844,900695812,809016053,0.078479,0.02829,100,57,0,0
4e-06,117,1152,0,250000.0006,1152000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,576,0,0,0
0.036675,111,7818,15172,6734.833231,1691397.5,3283326.75,0.30019,0.288952,20.067966,18.327144,4125223415,4126255858,0.000693,0.000141,64,120,0,0
5e-06,118,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.228767,111,850,1274,74.31142,26752.11133,38991.64063,25.418556,29.549715,1400.348431,53.004914,1514261031,780126083,0.04219,0.025075,85,159,0,1
6e-06,117,104,0,166666.6608,69333328.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
0.95937,111,840,1070,17.719962,6304.137207,7813.460938,106.596667,123.05557,5917.665397,228.834781,3430190515,1887867,0.134835,0.037906,84,134,132,0
0.013067,111,2766,24004,6811.05094,1655468.0,14376981.0,0.295512,0.278,0.0,16.417328,3937022135,1793715092,0.000713,0.00016,63,522,0,0
2e-06,117,2634,0,500000.0013,5268000256.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,1317,0,0,1
0.226568,111,424,8824,83.860034,13099.82031,285618.4375,32.325,20.55391,2208.365299,1751.423057,3375133427,1783777536,0.000967,0.000495,53,735,0,0
5e-06,103,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3.3e-05,117,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,112,0,0,1
0.613407,111,812,894,27.714062,9533.637695,10211.81641,68.156333,76.48243,3771.548425,137.846453,1830427490,1234880511,0.151132,0.073871,81,112,34,1
1e-06,111,90,0,1000000.003,360000000.0,0.0,0.001,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
50.085266,111,2024,172,0.299489,296.454437,20.604862,4553.205634,16553.491,470576.0703,23410.162,2338683131,2079494287,0.285971,0.103856,169,43,0,0
1.809718,111,992,822,11.604018,4022.726074,3271.227783,164.434722,184.624672,8984.682642,326.548969,924600234,4242239248,0.280534,0.132439,83,82,0,1
8e-06,80,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
4e-06,117,1774,0,250000.0006,1774000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,887,0,0,0
1.2e-05,3,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.013257,111,2766,24004,6713.434582,1631741.75,14170929.0,0.30086,0.282222,0.0,16.770564,3870455639,3872940686,0.000733,0.00018,63,522,0,0
0.390497,111,978,86,17.925874,16696.67188,880.92865,78.0994,0.009,3946.724796,0.0,2485467146,3097833041,0.224191,0.099934,163,43,0,0
1.004137,111,854,2056,18.92172,6126.653809,14746.99121,111.570778,93.891336,6839.817427,148.612141,1593951594,4028730425,0.13002,0.052482,85,206,573,1
0.305067,111,888,19424,101.617021,21346.13086,483906.8125,27.733363,12.975684,1432.149764,0.0,1236056498,1431267160,0.08473,0.026959,74,971,9067,1
1.57498,111,67963,698,46.349794,339265.25,3327.026367,27.631228,93.658,2761.359711,125.594797,4290597135,2653667535,0.202213,0.060088,1172,44,0,0
7.495292,111,24848,1094788,173.308787,26461.41016,1167146.5,16.995363,8.745366,8704.999064,6251.62221,2488455889,2492970942,0.000632,0.000122,56,1276,0,0
7.6e-05,70,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,60,0,0,1
7.142672,111,21766,954154,158.62411,24315.83008,1067252.125,18.551577,9.561182,6931.716547,4982.495473,1137381967,1142624077,0.000585,0.000122,56,1276,0,0
0.650125,111,3664,1176,50.759467,42588.73047,13572.77344,37.593529,42.835199,1898.320804,50.37823,2479145880,1576727910,0.053387,0.045793,204,74,0,1
1.1e-05,117,1066,0,90909.0902,387636352.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,533,0,0,0
0.913922,111,932,4806,44.861596,7755.584961,40160.97656,48.101156,42.518477,2334.301729,2202.771976,1854071680,2322531803,0.054019,0.046915,47,218,0,1
0.956148,111,916,642,28.238305,7187.171875,4928.107422,61.096399,79.70118,3465.618137,118.496687,920172931,3208227177,0.157343,0.077918,57,54,0,0
0.474723,111,836,1232,35.810356,12689.50488,18166.38281,52.638778,58.424,2683.1964,71.663078,2122247007,4176614491,0.116229,0.050476,84,154,200,1
1e-06,121,200,0,1000000.003,800000000.0,0.0,0.001,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,74,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
5e-06,117,114,0,200000.0051,91200000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,57,0,0,1
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.46874,111,486,268,32.000684,7475.359863,3823.014893,52.082222,69.057,2761.981413,111.091375,2185169,3667367566,0.210096,0.087389,49,45,0,0
0.246554,111,854,2132,68.950412,24951.9375,60546.57422,27.394889,33.78943,1458.039106,56.855316,2105979587,283825835,0.051057,0.045108,85,267,644,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001106,117,146,178,2712.477299,528028.9375,643761.25,0.008,0.002,0.0,0.0,0,0,0.0,0.0,73,89,0,0
0.198744,111,468,268,75.473977,16986.67578,9016.624023,20.507111,38.373801,1088.74776,65.340531,2490553973,2178861967,0.053463,0.046607,47,45,0,1
9.63313,77,2688,0,4.256145,2179.14624,0.0,234.954391,0.0,267.166625,0.0,0,0,0.0,0.0,64,0,0,1
0.025554,111,1540,1644,1291.382981,452062.3125,486186.125,1.682267,1.476,117.146755,2.869243,3368581658,1232542277,0.000579,0.00012,96,91,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.00099,117,130,162,3030.303118,525252.5625,654545.5,0.002,0.009,0.0,0.0,0,0,0.0,0.0,65,81,0,0
9e-06,52,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
5e-06,2,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.557805,111,2516,268,26.891118,32484.4707,3212.592285,55.655444,80.588797,3104.895684,111.217055,3875111341,1557782113,0.238636,0.083779,252,45,0,0
5e-06,23,180,0,200000.0051,144000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
7e-06,118,200,0,142857.1409,114285712.0,0.0,0.007,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.178627,111,978,86,39.187805,36500.64063,1925.800659,35.7254,0.002,2252.988796,0.0,817701612,1844273270,0.157989,0.064152,163,43,0,0
0.005933,111,1920,4312,7584.696057,2471599.5,5572897.5,0.267143,0.232826,16.732884,13.325851,2757074192,611988639,0.000706,0.000139,87,180,0,0
6e-06,117,1064,0,166666.6608,709333312.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,532,0,0,0
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
4.521123,111,1032606,5170,200.613877,1824849.25,9072.082031,5.718422,37.555379,711.877873,45.750801,661890004,3059209564,0.114617,0.062595,1310,43,0,1
0.183518,111,998,86,38.143396,36268.92188,1874.475464,36.7036,0.003,1838.813041,0.0,2007164093,915697966,0.097991,0.037786,166,43,0,0
6e-06,116,200,0,166666.6608,133333328.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001056,117,146,178,2840.909069,553030.3125,674242.4375,0.01,0.004,0.0,0.0,0,0,0.0,0.0,73,89,0,0
0.354441,111,622,268,42.320162,12639.62207,5055.848633,39.382333,59.568398,1895.759177,85.905062,2763951653,646664916,0.08039,0.0245,62,45,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001027,117,146,178,2921.129446,568646.5625,693281.375,0.01,0.002,0.0,0.0,0,0,0.0,0.0,73,89,0,0
0.018393,111,1540,1644,1794.160765,628065.0,675474.3125,1.205133,1.054529,74.097972,2.032653,852482247,858456067,0.00059,0.000127,96,91,0,0
0.51628,111,796,2902,32.927869,11110.25,39358.48828,57.364444,61.993285,3785.491231,127.948508,1829681133,2912472388,0.09909,0.017803,80,363,1047,1
1.1e-05,118,200,0,90909.0902,72727272.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.00104,117,146,178,2884.615377,561538.4375,684615.375,0.007,0.008,0.0,0.0,0,0,0.0,0.0,73,89,0,0
0.746411,111,34210,440,57.60901,355879.0,4244.310059,21.924636,71.140781,1870.429333,95.974023,47588882,1076874083,0.173867,0.067726,1006,44,0,0
0.773097,111,660,268,19.402482,6146.706055,2317.949707,80.702556,130.810602,4247.31825,206.667156,4100364024,3347239846,0.216788,0.097775,66,45,0,0
16.515686,111,34546,1507780,108.684556,16707.02539,729729.5625,26.68069,14.055502,10232.17196,7430.353249,1416005142,3566374034,0.001057,0.000589,56,1282,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.005558,111,1684,10168,30.828654,12442.84277,76407.32813,77.323692,59.121176,8765.819223,7675.971489,384373245,386147214,0.000632,0.000138,120,565,3924,0
2e-06,107,200,0,500000.0013,400000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.014735,111,1540,1644,2239.565628,783983.6875,843162.5,0.9606,0.839471,69.110219,1.612385,4075098079,1931753479,0.000559,9.8e-05,96,91,0,0
9e-06,117,104,0,111111.1072,46222220.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
2.008962,111,928,960,13.439777,3432.618652,3552.083252,154.535543,139.805391,8312.751537,207.832219,3050349420,473219163,0.246341,0.101473,66,69,0,1
1.534596,77,2858,0,11.077834,14075.36621,0.0,90.270352,0.0,179.918469,0.0,0,0,0.0,0.0,159,0,0,1
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
2e-06,102,200,0,500000.0013,400000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,95,440,0,111111.1072,195555552.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,220,0,0,1
5e-06,118,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.042262,111,828,1164,18.229582,5726.007812,8044.042969,115.806889,103.651109,6422.772788,188.712297,3008309982,202277340,0.230991,0.122268,83,116,132,0
5e-06,48,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.275494,111,424,8824,68.967017,10773.37402,234894.4063,39.248999,24.996364,2416.919171,1906.759856,1499567716,4210157513,0.000661,0.000131,53,735,0,0
0.272324,111,812,2154,62.425641,21474.41992,55375.21484,30.258222,32.259,1527.836933,42.993559,152892782,2120996745,0.055731,0.009966,81,269,669,1
0.018041,111,1540,1644,1829.166921,640319.25,688653.625,1.182267,1.034,71.488317,2.194497,3158388720,1017048747,0.000585,0.000126,96,91,0,0
1.637911,111,950,2616,23.810818,4410.496094,12142.2959,86.20584,83.164156,4195.3067,96.130742,692246750,662854138,0.102277,0.04525,48,131,0,1
0.0,6,46,0,0.0,0.0,0.0,60000.676,0.0,0.0,0.0,0,0,0.0,0.0,46,0,0,0
1.75811,111,848,9504,14.219815,3476.460449,40543.53906,195.283778,112.8382,15444.84421,9583.140546,3906768612,3669937581,0.125476,0.059944,85,594,4159,1
7.200432,90,400,0,0.416642,333.313354,0.0,2400.144,0.0,3394.30925,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,50,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.1e-05,117,1306,0,90909.0902,474909088.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,653,0,0,0
0.91697,111,830,5182,22.901512,6517.116211,41449.55469,101.885556,75.933909,5584.727262,5682.27677,540969770,494582921,0.165631,0.084627,83,432,2085,1
5e-06,101,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.2e-05,12,200,0,90909.0902,72727272.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.00104,117,146,178,2884.615377,561538.4375,684615.375,0.001,0.008,0.0,0.0,0,0,0.0,0.0,73,89,0,0
0.013118,111,2766,24004,6784.570938,1649031.875,14321086.0,0.297698,0.279422,0.0,17.233221,2596327078,457103768,0.000673,0.000133,63,522,0,0
0.130028,111,1012,86,53.834561,51927.28125,2645.584229,26.0056,0.002,1543.219652,0.0,1151716320,1978852486,0.106594,0.03267,169,43,0,0
0.499899,111,1540,1644,66.013335,23108.66797,24853.01953,33.304799,29.374117,2562.78194,55.599582,1483069395,1520557071,0.000673,0.000136,96,91,0,0
5e-06,118,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.196592,111,1012,86,35.606738,34345.24219,1749.816895,39.3184,0.008,2445.955624,0.0,1827258074,4260638188,0.171082,0.089394,169,43,0,0
0.01695,111,2958,32368,5722.713838,1367315.625,14971563.0,0.353681,0.333673,20.203622,19.417308,1696231819,3846125256,0.000727,0.000137,62,647,0,0
1.406088,111,534,354,12.090282,2736.670898,1763.758789,156.232,188.894281,9688.184432,269.479375,3533297283,1163742783,0.155926,0.072868,53,44,0,0
0.676322,111,534,354,25.135957,5689.597656,3666.892578,71.627444,83.13757,4667.904976,132.72275,2440435050,1442669374,0.134799,0.040443,53,44,0,0
0.000987,117,132,164,3039.513836,534954.4375,664640.375,0.01,0.007,0.0,0.0,0,0,0.0,0.0,66,82,0,0
6e-06,118,200,0,166666.6608,133333328.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
6e-06,118,200,0,166666.6608,133333328.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.200812,111,1882,268,74.696732,67486.00781,8923.769531,22.312444,32.1206,1193.433144,43.545988,3832245851,3972766524,0.092089,0.052564,188,45,0,1
6e-06,118,200,0,166666.6608,133333328.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
11.713999,111,12934,548216,56.428211,8794.264648,373546.2188,52.527725,26.804222,20406.91635,14604.95581,213357361,2440040004,0.000665,0.000112,58,1252,0,0
0.020042,111,1540,1644,1646.542233,576389.5625,619898.1875,1.315467,1.152235,81.017885,2.265601,1291338686,1296425468,0.000573,0.000123,96,91,0,0
0.661078,111,846,1298,25.715575,9221.302734,13747.24316,73.453111,77.818289,3720.502132,121.344195,2149710317,1933828707,0.128932,0.037425,85,162,227,0
9e-06,36,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9.63313,77,2688,0,4.256145,2179.14624,0.0,234.954391,0.0,267.166625,0.0,0,0,0.0,0.0,64,0,0,1
0.97324,111,550,354,17.467428,4068.883301,2548.189453,105.837333,132.641719,6389.8745,263.872563,422136188,2746070905,0.087038,0.042299,55,44,0,0
7e-06,117,104,0,142857.1409,59428572.0,0.0,0.007,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
0.013994,111,1540,1644,2358.153508,825496.625,887809.0625,0.911733,0.796,63.979271,1.488701,1916366661,4072247527,0.000581,0.000122,96,91,0,0
1.420621,111,842,682,19.005772,4448.758789,3525.21875,92.050265,117.88,5379.253517,151.919766,1759307416,1650101720,0.241278,0.117346,53,57,0,0
2e-06,102,200,0,500000.0013,400000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,111,90,0,125000.0003,45000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
0.853197,111,828,1318,22.269183,6994.867676,11129.90332,94.799667,87.478336,6116.250573,144.709156,3045307615,4067846994,0.138456,0.072807,83,132,214,0
0.640516,111,588,268,23.418619,6619.663086,2797.744385,71.156444,107.376797,3600.318019,135.138359,2448415323,2405344238,0.184208,0.080578,59,45,0,0
0.0,6,46,0,0.0,0.0,0.0,60000.696,0.0,0.0,0.0,0,0,0.0,0.0,46,0,0,0
0.919512,111,1458,888,27.188335,11780.16211,7082.017578,69.365151,80.098547,3929.414471,108.71468,1116934101,283014813,0.069532,0.031106,104,74,0,1
0.955407,111,988,268,15.700115,7452.321289,1875.640381,106.135111,175.036,5544.006182,284.7235,218198545,3023958910,0.176427,0.096202,99,45,0,0
0.025589,111,37232,3380,3634.374084,11416155.0,1031693.313,0.494804,0.611756,29.775703,1.215734,3945947030,3942820024,0.000627,0.000124,716,80,0,0
3e-06,127,180,0,333333.3215,239999984.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
14.923265,111,180,0,0.201028,72.370216,0.0,4974.4215,0.0,7034.8825,0.0,0,0,0.0,0.0,45,0,0,0
8e-06,113,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,117,322,0,333333.3215,429333312.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,161,0,0,0
3e-06,98,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,95,776,0,333333.3215,1034666624.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,388,0,0,1
6e-06,117,78,0,166666.6608,52000000.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,39,0,0,0
1e-05,118,200,0,100000.0025,80000000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1e-05,117,2204,0,100000.0025,881600000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,1102,0,0,1
0.012915,111,2766,24004,6891.211599,1674951.625,14546186.0,0.291837,0.275844,0.0,15.675864,2753094993,2763598236,0.000619,0.000121,63,522,0,0
3e-06,98,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.478207,111,588,268,31.36717,8866.453125,3747.331299,49.997222,82.224602,2539.542119,121.634414,363943162,2187166195,0.127938,0.060861,59,45,0,0
8e-06,119,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.013993,111,1540,1644,2358.322072,825555.625,887872.5,0.910667,0.796235,63.02174,1.46402,1130418682,1136922632,0.000576,0.000122,96,91,0,0
0.248174,111,364,16744,100.735775,10283.1084,509771.375,35.453427,13.334764,2376.416288,1362.371573,1739148755,2437038950,0.030797,0.017623,46,930,0,1
1.689867,111,2084,1746,15.977589,9250.431641,7579.294434,109.059269,139.494094,5412.10745,168.567234,2683699961,2262912505,0.22847,0.07305,130,146,0,1
1.197177,111,53661,430,47.612005,351119.3125,2586.08374,24.945616,85.931555,2710.682316,108.713555,4084562055,3671531784,0.0,0.0,1118,43,0,1
1.326745,111,984,816,15.828211,5438.874512,4431.898926,115.370364,142.571891,7758.330707,296.3885,1848846874,1434474711,0.06579,0.022201,82,82,0,0
0.019602,111,1540,1644,1683.501622,589327.625,633812.875,1.285667,1.125588,79.281332,2.236096,4075102799,1931214896,0.000592,0.000129,96,91,0,0
0.359148,111,978,86,19.490572,18154.07617,957.822388,71.8296,0.007,3912.772769,0.0,2594271681,1112688981,0.257307,0.12529,163,43,0,0
5e-06,124,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
