dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
0.640845,111,0,1,10,6,534,268,23.406596,254,252,6004.572266,2796.308105,1,0,11437.9074,19068.442,1137893.683,42404.536,255,156414290,3041484541,255,0.137331,0.081305,0.056026,53,45,0,0,5,1,2,2,2,5,0,0,0,3,5,0,0
0.284277,111,0,1,96,98,5486,92746,678.915302,31,29,152780.5625,2583395.75,7,42,2.989042,2.924887,0.0,202.086432,255,905907481,953454347,255,0.000693,0.000559,0.000134,57,946,0,0,12,0,2,1,1,1,0,0,0,3,12,0,0
0.048892,111,4,1,10,12,528,8824,429.518132,31,29,77885.95313,1323570.375,1,4,5.38,4.400455,503.648004,440.572072,255,3546996676,1636200853,255,0.000613,0.000481,0.000132,53,735,0,0,3,0,3,1,1,2,0,0,0,5,6,0,0
0.670109,111,0,1,10,8,534,354,25.369008,254,252,5742.349609,3700.890625,2,1,74.319,86.478,4853.416695,137.551312,255,2195352498,1363399050,255,0.13652,0.064754,0.071766,53,44,0,0,4,1,3,3,3,4,0,0,0,3,4,0,0
0.000961,117,2,0,2,2,132,164,3121.748233,31,29,549427.6875,682622.25,0,0,0.002,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,3,1,1,2,0,0,0,3,3,0,0
9e-06,19,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
0.129129,117,0,0,4,4,512,304,54.20936,31,29,23790.16406,14125.41016,0,0,38.332668,17.671334,54.197848,24.981848,0,0,0,0,0.0,0.0,0.0,128,76,0,0,14,0,3,1,1,2,0,0,0,3,6,0,0
2e-06,25,0,2,2,0,180,0,500000.0013,254,0,360000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,1
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,6,0,0,0,2,5,0,1
0.697263,111,0,0,6,2,1012,86,10.039253,62,252,9683.577148,493.357605,2,1,139.4526,0.009,6984.840819,0.0,255,3064079837,1425907344,255,0.326598,0.153383,0.173215,169,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,0
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,1
0.529908,111,0,1,10,8,1526,354,32.08104,254,252,20743.22266,4680.057617,2,1,56.911111,72.27743,3879.331492,115.213375,255,3496999576,4098042438,255,0.076102,0.023957,0.052145,153,44,0,0,7,1,2,2,1,7,0,0,0,2,7,0,0
8e-06,117,0,2,2,0,1064,0,125000.0003,254,0,532000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,34,2,8,8,1,34,0,0,0,8,34,0,0
0.001019,117,2,0,2,2,146,178,2944.062924,31,29,573110.9375,698724.25,0,0,0.007,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,1,4,0,0
5e-06,117,0,2,2,0,2146,0,200000.0051,254,0,1716800000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1073,0,0,0,2,2,2,2,1,2,0,0,0,2,2,0,0
0.337419,111,0,1,12,8,1130,742,56.30981,254,252,24562.93164,15411.10547,3,2,29.789909,46.309,1627.495305,67.126297,255,1437260686,3924291781,255,0.068026,0.013247,0.054779,94,93,0,0,2,1,1,1,1,1,0,0,0,7,1,0,0
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,10,0,0,0,4,9,0,1
0.050296,111,0,1,50,48,3062,32264,1928.582746,31,29,477334.1563,5024972.0,7,18,1.019367,1.057936,66.251913,1.840458,255,23976426,24277807,255,0.000719,0.000563,0.000156,61,672,0,0,7,0,2,1,1,1,0,0,0,4,9,0,0
3e-06,44,0,2,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,1
0.471522,111,0,1,10,6,758,268,31.811877,254,252,11588.00684,3800.458984,2,1,48.023111,80.762,2451.362809,120.28382,255,2039307305,1208067985,255,0.140008,0.067703,0.072305,76,45,0,0,5,1,1,1,1,3,0,0,0,1,6,0,0
0.33663,111,0,0,6,2,998,86,20.794345,62,252,19772.45117,1021.893494,2,1,67.326,0.001,4176.203299,0.0,255,1289583872,3098750891,255,0.291942,0.060106,0.231836,166,43,0,0,4,3,2,2,1,4,0,0,0,2,4,0,0
0.244007,111,0,1,10,6,1526,268,61.473645,254,252,45047.88672,7344.05127,2,1,27.111889,41.698801,1299.875955,62.404344,255,1109923670,684246150,255,0.068098,0.034752,0.033346,153,45,0,0,8,1,2,2,1,8,0,0,0,2,9,0,0
1.174854,111,11,1,100,102,14512,17238,171.085082,31,29,97830.02344,116228.9063,22,32,11.867212,11.62504,815.232838,809.905743,255,3000832807,855741971,255,0.000748,0.000587,0.000161,145,169,0,0,1,0,7,1,1,2,0,0,0,4,1,0,0
9e-06,5,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,9,3,0,1
0.018211,111,0,1,16,18,1540,1644,1812.091626,31,29,634341.875,682225.0625,4,4,1.192667,1.043706,72.3395,2.048142,255,1910814385,4061433288,255,0.000586,0.000464,0.000122,96,91,0,0,6,0,9,6,1,8,0,0,0,10,10,0,0
3e-06,118,0,2,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,1
0.270259,111,5,1,10,8,802,1332,62.902625,62,252,21372.0918,34515.03906,2,2,30.028778,36.672715,1467.621721,51.350645,255,142567952,3111766122,255,0.057171,0.012878,0.044293,80,167,1,265,1,1,1,1,1,1,0,0,1,1,1,0,1
0.60478,111,0,1,12,10,1292,498,34.723369,254,252,15675.12109,5939.349609,3,2,50.875454,65.103891,3449.926031,109.62757,255,992270677,1270601651,255,0.05043,0.018842,0.031588,108,50,0,0,3,1,1,1,1,1,0,0,0,2,2,0,1
1.1e-05,87,0,2,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,7,6,6,6,0,0,0,13,9,0,1
1.420923,111,5,1,14,18,1684,10168,21.816805,31,29,8805.543945,54071.89453,3,5,109.206231,83.554882,9660.832103,8460.98857,255,2773124984,2808298701,255,0.000613,0.000487,0.000126,120,565,1,3924,3,0,1,1,1,1,0,0,1,4,4,0,0
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
8e-06,119,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,11,5,0,1
5e-06,48,0,2,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,1,1,4,0,0,0,15,4,0,1
0.260361,111,5,1,10,8,920,994,65.293961,62,252,25441.59961,26732.11523,2,2,28.929,34.372145,1647.777736,56.225207,255,1730770813,3473244014,255,0.059378,0.013738,0.04564,92,124,1,93,1,1,1,1,1,1,0,0,1,1,1,0,1
0.005125,111,0,1,18,18,4232,2456,6829.268104,31,29,6239219.5,3621463.25,7,7,0.279353,0.267412,13.854202,0.349117,255,4234216593,4233033994,255,0.000756,0.000575,0.000181,235,136,0,0,7,0,4,1,1,3,0,0,0,5,9,0,0
0.069004,111,0,1,86,86,4966,77276,2478.117238,31,29,569126.4375,8854907.0,7,36,0.808035,0.805118,54.191231,1.513129,255,3421043780,1299963002,255,0.000712,0.000556,0.000156,58,899,0,0,7,0,1,1,1,1,0,0,0,2,5,0,0
1.937227,111,5,1,10,8,822,354,8.77543,254,252,3055.914551,1280.18042,2,1,213.862,239.194281,14695.93203,376.120156,255,308229152,3286991723,255,0.30696,0.262865,0.044095,82,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
5e-06,118,0,2,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,7,0,0,0,21,7,0,1
9e-06,118,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,1
5e-06,118,0,2,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,7,0,0,0,21,7,0,1
0.387578,111,0,1,10,6,574,268,38.701886,254,252,10671.40039,4623.585449,2,1,43.064222,55.406602,2120.487663,86.445117,255,3586888458,3988092530,255,0.126257,0.099212,0.027045,57,45,0,0,8,1,2,2,1,2,0,0,0,2,8,0,0
9e-06,118,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,10,7,0,1
9e-06,118,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,5,4,4,8,0,0,0,13,8,0,1
0.714299,111,5,1,60,14,68199,612,102.198096,254,252,751091.625,6372.681152,27,1,12.106762,48.958848,1261.193122,63.459449,255,4141044636,108013745,255,0.150779,0.077247,0.073532,1137,44,1,0,3,1,1,1,1,2,0,0,1,1,2,0,0
9e-06,99,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
1.915649,111,3,1,52,54,2934,3740,54.81171,31,29,12018.90332,15330.57422,11,15,37.555528,36.135094,2994.244583,94.369547,255,945026646,946045793,255,0.000604,0.000486,0.000118,56,69,0,0,1,0,8,1,1,5,1,1,0,5,1,0,0
0.493444,95,0,0,4,2,632,496,10.132862,254,60,7684.762695,4020.719727,0,0,164.481328,0.01,232.599719,0.0,0,0,0,0,0.0,0.0,0.0,158,248,0,0,1,0,3,1,1,1,0,0,0,2,1,0,1
0.00104,117,2,0,2,2,132,164,2884.615377,31,29,507692.3125,630769.25,0,0,0.011,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,2,1,1,1,0,0,0,5,5,0,0
1.2e-05,3,0,2,2,0,200,0,83333.33039,254,0,66666664.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,6,6,6,6,0,0,0,6,18,0,1
1e-05,125,0,2,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,5,12,0,1
0.398613,111,5,1,10,8,964,1580,42.647881,254,252,17420.4043,27756.24414,2,2,44.290333,46.750145,2248.909904,73.701734,255,1493900299,922851530,255,0.124982,0.051961,0.073021,96,198,1,370,2,1,1,1,1,1,0,0,1,1,1,0,1
0.985021,111,0,1,32,14,30036,764,45.684305,254,252,236323.8906,5766.374512,13,4,31.774871,67.679,2520.302058,109.578242,255,1884032303,536292364,255,0.12543,0.069136,0.056294,939,55,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
3.067431,111,5,1,96,606,4532,791771,228.53,62,252,11697.08496,2061568.75,2,301,32.632244,5.05214,1710.372777,661.906924,255,3007731382,2921259687,255,0.051641,0.006498,0.045143,47,1307,1,383482,2,1,1,1,1,2,0,0,1,1,2,0,1
2.651193,111,0,1,10,8,524,354,6.412208,254,252,1424.264526,935.427979,2,1,294.467444,365.839156,19390.93521,710.405188,255,2826374150,345894247,255,0.183026,0.09031,0.092716,52,44,0,0,4,1,2,2,2,3,0,0,0,2,3,0,0
29.354485,111,9,1,3638,548,4876926,23848,142.567654,254,252,1328747.125,6487.594727,1812,2,8.09491,53.639977,976.065852,60.90425,255,960185097,616445843,255,0.125634,0.06337,0.062264,1341,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,1
9.63313,77,0,2,42,0,2688,0,4.256145,254,0,2179.14624,0.0,0,0,234.954391,0.0,267.166625,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
0.001043,117,2,0,2,2,146,178,2876.318242,31,29,559923.3125,682646.1875,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,7,1,1,1,0,0,0,1,5,0,0
8e-06,112,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
1e-05,117,0,2,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,22,2,9,9,1,22,0,0,0,9,22,0,0
9e-06,118,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,8,0,0,0,13,8,0,1
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,8,0,0,0,13,8,0,1
9e-06,118,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,1
4e-06,111,0,3,2,0,90,0,250000.0006,254,0,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,2,1,1,5,0,0,0,3,5,0,0
0.951637,111,0,1,10,10,608,646,19.965596,254,252,4606.79834,4892.621582,2,3,105.737444,92.460781,6106.402054,159.687703,255,1668954485,2643884513,255,0.170339,0.098243,0.072096,61,65,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
1.421555,111,0,0,6,2,1012,86,4.924185,62,252,4749.728027,241.988525,2,1,284.311,0.009,16536.1726,0.0,255,330894566,1655010502,255,0.288119,0.106508,0.181611,169,43,0,0,2,3,1,1,1,1,0,0,0,1,3,0,0
1.374554,111,9,1,18,18,2304,1346,25.462804,254,252,12664.4707,7403.128418,6,7,80.856118,76.898,4326.507196,108.649758,255,1045880909,2812616958,255,0.123301,0.066569,0.056732,128,75,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1
0.752569,111,0,1,14,12,940,678,33.219544,254,252,9280.211914,6612.018066,6,6,7333.239427,8555.447,861293.2775,28169.27,255,3405857914,2916630277,255,0.132299,0.075138,0.057161,67,57,0,0,6,1,2,2,2,5,0,0,0,2,5,0,0
8e-06,57,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0,1
0.036842,111,0,1,48,46,2958,30518,2524.292944,31,29,629064.6875,6482818.5,7,17,0.776745,0.805756,74.079323,75.507291,255,1121659463,1150230571,255,0.000707,0.000579,0.000128,62,663,0,0,12,0,2,1,1,1,0,0,0,5,8,0,0
0.0,6,0,2,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.7,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.001096,117,0,0,2,2,146,178,2737.226368,31,29,532846.75,649635.0625,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,15,0,2,2,1,2,0,0,0,4,6,0,0
7e-06,118,0,2,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,4,9,0,1
8e-06,117,0,2,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,9,2,1,1,1,4,0,0,0,2,4,0,0
8e-06,117,2,2,2,0,120,0,125000.0003,254,0,60000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
4e-06,65,0,2,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,4,6,0,1
1.07695,111,0,1,10,8,588,354,15.78532,254,252,3937.044678,2302.799561,2,1,110.537667,134.670281,6201.89895,203.659938,255,555872845,2574477438,255,0.259277,0.134249,0.125028,59,44,0,0,5,1,1,1,1,3,0,0,0,2,3,0,0
0.138936,111,0,1,84,86,4862,77276,1216.387418,31,29,276674.1563,4397881.0,7,36,1.669687,1.646988,0.0,90.310975,255,3518199469,3535962615,255,0.000735,0.000585,0.00015,58,899,0,0,12,0,4,1,1,1,0,0,0,5,4,0,0
1.032045,111,5,1,12,18,1580,10168,28.09955,31,29,11232.06836,74446.36719,3,5,93.790094,60.676528,9616.462437,0.0,255,4097547759,4094386359,255,0.000695,0.00054,0.000155,132,565,1,3924,1,0,4,1,1,1,0,0,1,1,3,0,0
7.200432,90,0,2,4,0,400,0,0.416642,254,0,333.313354,0.0,0,0,2400.144,0.0,3394.30925,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,6,0,0,0,13,6,0,1
0.002457,117,2,0,2,2,146,178,1221.00118,31,29,237688.2344,289784.2813,0,0,0.003,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,2,3,0,0
0.269594,111,0,0,6,2,998,86,25.964968,62,252,24688.97461,1275.992676,2,1,53.9188,0.008,3224.682934,0.0,255,3831267218,1374372172,255,0.223302,0.165024,0.058278,166,43,0,0,5,3,3,3,1,5,0,0,0,3,5,0,0
0.644001,111,0,1,30,16,25598,850,69.875667,254,252,307390.8125,9900.605469,12,4,22.206931,39.070867,2120.493857,77.713266,255,1909920657,2199586286,255,0.111594,0.057252,0.054342,853,53,0,0,6,1,1,1,1,6,0,0,0,1,6,0,0
3e-06,127,0,2,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,1
1e-05,111,0,3,2,0,90,0,100000.0025,254,0,36000000.0,0.0,1,0,0.01,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,13,6,2,1,1,12,0,0,0,3,12,0,0
0.001694,117,0,0,4,4,520,304,4132.231461,31,29,1841794.625,1076741.5,0,0,0.440333,0.212667,0.614948,0.293695,0,0,0,0,0.0,0.0,0.0,130,76,0,0,7,0,6,1,1,3,0,0,0,7,8,0,0
0.01495,111,0,1,38,36,2438,16186,4882.943226,31,29,1270367.875,8421137.0,7,12,0.395162,0.411857,28.099738,28.669498,255,3115092220,965778559,255,0.000607,0.000527,8e-05,64,450,0,0,9,0,7,1,1,1,0,0,0,4,8,0,0
1.937164,111,5,1,10,10,824,1154,9.808153,62,252,3064.273438,4290.808594,2,2,215.240444,201.153109,13443.50269,318.884344,255,3775178572,3609098104,255,0.185826,0.125991,0.059835,82,115,1,175,4,1,3,3,3,3,0,0,9,3,3,0,0
8e-06,16,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,10,6,0,1
8e-06,78,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,18,4,0,1
1.1e-05,1,0,2,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,7,6,6,6,0,0,0,13,9,0,1
50.004391,77,0,3,6,0,384,0,0.099991,1,0,51.195503,0.0,0,0,10000.88,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,2,0,4,2,4,2,0,0,0,2,4,0,0
0.429938,111,0,1,10,6,910,268,34.888752,254,252,15239.40723,4168.042969,2,1,42.693111,71.124,2217.452087,93.347891,255,4263010691,1868943878,255,0.125057,0.074311,0.050746,91,45,0,0,4,1,1,1,1,5,0,0,0,1,4,0,0
0.00105,117,2,0,2,2,146,178,2857.142959,31,29,556190.5,678095.25,0,0,0.001,0.011,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,2,2,2,0,0,0,3,3,0,0
1.1e-05,15,0,2,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,2,12,0,1
0.218787,111,5,1,9,4,780,1272,54.847866,62,252,25376.2793,34883.24219,2,2,27.348375,50.73,1419.272227,71.735273,255,3636413979,2059308483,255,0.051862,0.007693,0.044169,87,318,1,310,1,1,1,1,1,1,0,0,1,1,1,0,1
8e-06,108,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,10,4,0,1
0.001014,117,0,0,2,2,146,178,2958.579772,31,29,575936.875,702169.625,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,2,1,1,1,0,0,0,1,11,0,0
1.319202,111,5,1,10,10,790,1210,14.402647,62,252,4311.697754,6603.992676,2,2,146.566,133.934562,8017.334657,234.304625,255,900973753,1552629370,255,0.215238,0.113788,0.10145,79,121,1,159,1,1,1,1,1,1,0,0,1,1,1,0,0
0.0,6,0,2,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.76,0.0,15.492031,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.812535,111,7,1,20,22,956,4670,50.459366,62,252,8949.768555,43892.26563,7,9,42.765,38.313144,2021.579825,1905.310555,255,555346351,1743848913,255,0.053821,0.007216,0.046605,48,212,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
1.586199,111,0,1,16,10,6748,596,15.760948,254,252,31910.24414,2708.361328,5,3,105.732529,164.471438,8403.7483,277.915031,255,3513633081,1928677307,255,0.185947,0.105948,0.079999,422,60,0,0,3,1,3,2,1,3,0,0,0,4,2,0,1
0.144155,111,5,1,16,6,9820,268,145.676533,254,252,510950.0313,12431.06445,5,1,9.610333,26.4086,667.072009,50.163895,255,3885965966,1678756897,255,0.054009,0.007163,0.046846,614,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
0.592746,111,9,1,52,40,37268,3276,153.522752,31,29,493324.2813,43121.33594,18,8,11.615039,15.184257,959.268523,31.443461,255,3299247926,3315867873,255,0.000706,0.000556,0.00015,717,82,0,0,1,0,6,1,1,2,0,0,0,3,2,0,0
9e-06,68,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0,1
1.242752,111,0,1,122,126,7816,16782,198.752453,31,29,49902.15625,107175.0469,30,32,10.267479,9.937424,689.353339,680.579015,255,2238725618,2235637684,255,0.000693,0.000569,0.000124,64,133,0,0,3,0,5,1,1,2,0,0,0,4,8,0,0
1.703256,111,5,1,32,162,1736,207751,113.312384,62,252,7900.163086,969761.4375,2,79,54.939937,10.230069,2634.391758,1219.697946,255,2399340546,519089956,255,0.163623,0.066438,0.097185,54,1282,1,100353,2,1,2,2,2,2,0,0,4,3,2,0,1
1.226746,111,0,1,10,8,2516,354,13.8578,254,252,14770.78418,2021.608398,2,1,136.199556,164.008,7845.787431,263.441813,255,2306413492,4134886329,255,0.143154,0.078685,0.064469,252,44,0,0,10,1,1,1,1,3,0,0,0,4,3,0,0
59.478535,77,0,2,80,0,21760,0,1.32821,254,0,2890.185547,0.0,0,0,752.892875,0.0,1035.923438,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,1
0.376574,111,0,1,16,10,900,556,66.388012,254,252,17930.07422,10643.32617,5,3,24.4352,36.015891,1295.600441,45.862383,255,1886097725,2980442286,255,0.104706,0.052422,0.052284,56,56,0,0,8,1,1,1,1,8,0,0,0,1,8,0,0
5e-06,3,0,2,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,1,1,6,0,0,0,1,6,0,1
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,9,9,0,1
1.58771,111,0,1,10,8,534,354,10.707245,254,252,2423.616455,1561.998047,2,1,170.420889,220.985281,12009.98303,311.232094,255,987312084,4262067431,255,0.112468,0.040805,0.071663,53,44,0,0,2,1,1,1,1,2,0,0,0,1,3,0,0
0.004347,111,5,1,8,10,1044,824,3910.743216,31,29,1682079.625,1365539.5,2,2,0.571,0.421,36.757673,0.765398,255,3933038931,1784484072,255,0.000708,0.000554,0.000154,131,82,1,83,2,0,4,1,1,2,0,0,1,8,2,0,0
0.551175,117,0,0,4,4,528,304,12.700141,31,29,5747.720703,3309.293701,0,0,61.336332,137.004328,86.735602,193.739953,0,0,0,0,0.0,0.0,0.0,132,76,0,0,13,0,3,1,1,2,0,0,0,5,9,0,0
